Year,Gender.Code,Ethnicity,rural_urban_class,attr,Education,source,measure1,measure2,scenario,method,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2010,All genders,American Indian or Alaska Native,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,4.28864840695872,4.08442705424641,4.42479597543359,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,26.1662210784135,27.5665433462698,24.7658988105572,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,5.60307777030291,5.33626454314561,5.78095325507438,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,47.1991761347508,48.8393459201707,45.559006349331,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,10.9191746322333,10.3992139354604,11.2658150967487,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,22.3691584034584,17.0204864574809,27.5227262107777,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,48.0040523618071,49.6413496684194,46.3667550551949,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,11.133658138601,10.6034839415248,11.4871076033185,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,0.789551291043218,-0.0163591145227846,1.74460096262651,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,41.0867743029407,42.7633874573215,39.4101611485599,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,9.2769264570399,8.83516805432372,9.57143205885068,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,69.1970932919724,72.3867985910006,66.0073879929443,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,15.2882976205707,14.5602834481625,15.773640402176,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,117.007189312995,120.58491344318,113.42946518281,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,27.516469777156,26.2061616925298,28.3900085002404,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,57.1366719641207,43.4692640847893,70.308166627552,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,117.227414612977,120.797330935789,113.657498290167,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,27.5815943502344,26.2681850954614,28.457200520083,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,8.59187915074687,8.31764650729664,8.85259746281435,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,108.811306384327,112.492392307141,105.130220461514,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,25.264470720993,24.06140068666,26.0665174105483,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,16.6914607107573,17.3660232929222,16.0168981285924,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,3.77475727211042,3.5950069258194,3.89459083630435,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,31.342031484814,32.0462418526827,30.6378211169452,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,7.60371161008932,7.24163010484695,7.84509928025087,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,17.5256035187152,13.3232384924881,21.5826247051562,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,32.4260417428544,33.1312776883079,31.720805797401,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,7.88809085592038,7.51246748182892,8.13850643864802,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,0.129787583151752,-0.737534740540223,1.54266751134265,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,26.5840082847757,27.3520333666781,25.8159832028732,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,American Indian or Alaska Native,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,6.29284710551247,5.99318771953567,6.49262002949698,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,10.6110528825605,10.7478740670992,10.4742316980218,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,2.01385436675535,1.91795653976698,2.07778625141423,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,20.1402686360768,20.3157267218473,19.9648105503063,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,3.99201222479372,3.80191640456549,4.1187427716126,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,10.7992765275917,8.19244263596503,13.3273759988272,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,20.7385669648734,20.9876012227629,20.4895327069841,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,3.97293690119204,3.78374942970673,4.09906188218225,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,0.743340830264123,0.29917767400377,1.47951751806406,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,16.8485826307785,17.0098447551309,16.6873205064262,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,3.31040608431463,3.15276769934728,3.41549834095953,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,13.7134813667657,13.4324168481156,13.9945458854158,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,3.52470980504281,3.35686648099315,3.63660535440923,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,24.1257343336088,23.5494519213751,24.7020167458425,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,6.36566890894098,6.06254181803907,6.56775363620895,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,15.1638529449699,11.5185662147598,18.6889910394653,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,24.4972656304688,23.9128134877978,25.0817177731399,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,6.46227943359621,6.15455184152021,6.66743116164687,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,2.1718392067144,1.87120932486001,2.50108215733658,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,21.2103070431786,20.7199681660095,21.7006459203477,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,5.56359110786185,5.29865819796367,5.74021304779396,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,14.4061533132943,13.9820143334571,14.8302922931315,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,3.96226499617053,3.77358571063859,4.08805118652513,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,23.451365683073,22.7724586241043,24.1302727420417,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,6.4268266736548,6.1207873082427,6.63085291726291,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,15.3576156635773,11.6615595301927,18.9344505857388,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,23.488819032215,22.8088119208441,24.168826143586,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,6.43712253601263,6.13059289144061,6.64147563239396,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,3.19023847370403,3.1422260292339,3.23551700188609,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,21.9650878343617,21.3307965166402,22.5993791520832,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,6.0163144807706,5.72982331501962,6.20730859127125,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,10.8308240859534,10.8303266645792,10.8313215073275,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,2.33778904514754,2.22646575728334,2.41200457039029,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,19.7147404385127,19.6687693054069,19.7607115716186,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,4.3460947736046,4.13913787962342,4.48406603625871,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,11.5282179878161,8.7465425421953,14.2250844662231,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,20.120193114828,20.1255790612641,20.1148071683919,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,4.33015489633467,4.12395704412826,4.46762013113897,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,1.309303368433,0.992663141192257,1.79080687949514,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,16.9886975434006,16.9463438626595,17.0310512241417,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,3.75065722434931,3.57205449938028,3.86972570766198,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,13.2160586882644,13.4787556071946,12.9533617693342,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,2.32241749667711,2.21182618731154,2.39614503625417,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,23.7309218382927,24.1632313299064,23.2986123466792,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,4.24948662583441,4.04713011984228,4.38439096316247,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,11.2110701887907,8.50272470536059,13.8388788132397,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,24.0863436374586,24.6302700352071,23.5424172397102,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,4.10140728521847,3.90610217639856,4.23161069109837,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,20.5764933586777,20.9301694055873,20.222817311768,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,3.72725193840352,3.54976375086053,3.84557739676551,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,10.526053065623,10.4928668898745,10.5592392413716,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,2.33785895367949,2.2265323368376,2.41207669824073,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,19.2411982142008,19.1357687945472,19.3466276338545,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,4.36365748716104,4.15586427348671,4.50218629627727,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,11.5830641364941,8.78847773672885,14.2922443636292,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,19.647098124286,19.5856971191213,19.7084991294508,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,4.36257182488662,4.15483030941585,4.50106616853379,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,16.5451311575429,16.4552442440166,16.6350180710694,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,3.75067386328329,3.57207034598409,3.86974287481611,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,18.8928353963402,19.3131533490531,18.4725174436273,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,3.22980025265154,3.07600024062051,3.33233359400555,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,34.8560629631004,35.5025095771292,34.2096163490717,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,6.21856629324115,5.92244408880109,6.41598109620113,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,14.5332270628869,11.0369481026763,17.9159521639249,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,35.7481689277005,36.572558513864,34.9237793415371,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,6.05271769103102,5.76449303907713,6.24486745900023,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,29.6981770642025,30.237442349331,29.1589117790741,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Asian or Pacific Islander,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,5.3215656417439,5.06815775404188,5.49050423354536,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,46.4509278405677,48.6924021955743,43.8222884170826,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,3.28076787043517,3.12454082898572,3.38491923140125,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,97.6894836128616,100.333940039963,94.4192599837668,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,12.1513979079643,11.5727599123472,12.5371565717091,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,19.2529867800988,14.6777551507957,23.6429487039738,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,99.6556748245856,102.748308993645,95.8887109792626,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,11.3937149534907,10.8511570985627,11.7554201901093,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,2.43675618056844,1.50127682899304,2.89813731123958,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,79.7074273421898,82.2486814718586,76.6206619581205,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Large metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,8.94127255794452,8.51549767423309,9.22512248041889,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,42.560685482327,43.1371401021945,41.7640256390476,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,6.75487360812399,6.43321296011805,6.96931404012782,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,81.6585763883846,81.5431583942569,81.4627333296592,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,16.059717548705,15.294969094005,16.5695498518385,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,28.5516107314164,21.7652391717571,35.0639615659178,65,150,proportion of disparity to Black or African American attributable,nation
2010,All genders,Hispanic or Latino White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,83.1298652954628,82.9848567278343,82.9605100252667,65,150,proportion of disparity to Black or African American attributable,nation
