Year,Gender.Code,Ethnicity,rural_urban_class,attr,Education,source,measure1,measure2,scenario,method,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,9.2732387731056,8.83165597438629,9.56762730558514,65,150,value,nation
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,13.7007695624686,13.0483519642558,14.1357146279438,65,150,value,nation
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,13.7007695624686,13.0483519642558,14.1357146279438,65,150,value,nation
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,51.1275471343679,38.6963312410899,63.24159758227,65,150,value,nation
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,13.7899750306299,13.1333095529809,14.2277520157293,65,150,value,nation
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,13.7899750306299,13.1333095529809,14.2277520157293,65,150,value,nation
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,1.92629769552185,1.03297034419045,3.12082536685573,65,150,value,nation
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,12.8447010808794,12.2330486484566,13.2524693691613,65,150,value,nation
2011,All genders,NH White,Small-medium metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,12.8447010808794,12.2330486484566,13.2524693691613,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,8.55603103334954,8.14860098414243,8.82765106615429,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,8.55603103334954,8.14860098414243,8.82765106615429,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,12.2312153348093,11.6487765093422,12.6195078851207,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,12.2312153348093,11.6487765093422,12.6195078851207,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,50.064058508459,37.867548931147,61.9649338520637,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,12.2359574611078,11.6532928201026,12.6244005551112,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,12.2359574611078,11.6532928201026,12.6244005551112,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,2.88573272077579,2.29041269030409,3.57903044380268,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,11.7895723203751,11.228164114643,12.1638444575299,65,150,value,nation
2011,All genders,NH White,Non metro,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,11.7895723203751,11.228164114643,12.1638444575299,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,9.08588611467199,8.65322487111619,9.37432694370919,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,9.08588611467199,8.65322487111619,9.37432694370919,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,13.9992755679265,13.3326433980253,14.4436970145274,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,13.9992755679265,13.3326433980253,14.4436970145274,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,50.1910900479179,38.0007804210376,62.0619094807322,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,14.2549544665528,13.5761471110027,14.7074927035863,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,14.2549544665528,13.5761471110027,14.7074927035863,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,GBD,United States,2.01728514236225,1.07183307239826,3.3795087638211,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,12.9327759721657,12.3169294973007,13.3433402887424,65,150,value,nation
2011,All genders,NH White,All,attributable,666,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,12.9327759721657,12.3169294973007,13.3433402887424,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,7.29390407158613,6.94657530627251,7.52545658179521,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,7.29390407158613,6.94657530627251,7.52545658179521,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,11.3117245433333,10.7730709936508,11.6708269097884,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,11.3117245433333,10.7730709936508,11.6708269097884,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,40.5796348578681,30.725139569818,50.1749940674027,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,11.5975821024381,11.0453162880364,11.9657593120394,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,11.5975821024381,11.0453162880364,11.9657593120394,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,10.37339372452,9.87942259478101,10.7027078110127,65,150,value,nation
2011,All genders,NH White,All,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,10.37339372452,9.87942259478101,10.7027078110127,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,12.3275436968397,11.740517806514,12.7188942903902,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,12.3275436968397,11.740517806514,12.7188942903902,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,19.0069486930489,18.1018558981418,19.6103438896536,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,19.0069486930489,18.1018558981418,19.6103438896536,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,67.6843749328915,51.2463809940024,83.6908374317606,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,19.3000966367169,18.3810444159209,19.9127981172476,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,19.3000966367169,18.3810444159209,19.9127981172476,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,17.5992966141298,16.7612348705999,18.1580044431498,65,150,value,nation
2011,All genders,NH White,All,attributable,High school graduate or lower,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,17.5992966141298,16.7612348705999,18.1580044431498,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee,United States,7.24038773928882,6.89560737075126,7.47024131831386,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",future threshold,di_gee_white,United States,7.24038773928882,6.89560737075126,7.47024131831386,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee,United States,11.2055193118812,10.6719231541725,11.5612500836869,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",NAAQS,di_gee_white,United States,11.2055193118812,10.6719231541725,11.5612500836869,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,burnett,United States,40.7268502504773,30.8348108704743,50.3599482869415,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee,United States,11.5031031980144,10.9553363790614,11.8682810773165,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",real,di_gee_white,United States,11.5031031980144,10.9553363790614,11.8682810773165,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee,United States,10.2759395633618,9.78660910796365,10.6021598669606,65,150,value,nation
2011,All genders,NH White,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",WHO,di_gee_white,United States,10.2759395633618,9.78660910796365,10.6021598669606,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,18205.3483049025,17706.5716390148,18704.1249707903,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,15711.4649754638,14963.2999766322,16210.2416413515,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,30342.0335892099,29510.7449977247,31173.3221806951,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,26185.5906317839,24938.6577445561,27016.8792232691,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,85595.4290203621,64862.9880945121,105747.928497398,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,31615.3129152323,30749.1399586506,32481.485871814,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,27284.4481323237,25985.1886974512,28150.6210889054,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,2766.26860408315,839.335899172365,6049.79814288755,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,27044.7337766738,26303.7821663539,27785.6853869936,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,23339.9757250746,22228.5483095949,24080.9273353944,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,3112.09181180249,3026.82902243804,3197.35460116694,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,2685.77786498023,2557.88368093356,2771.04065434468,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,5127.28980449005,4986.81611121635,5267.76349776375,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4424.92133812155,4214.21079821101,4565.39503139525,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,14677.7576332912,11121.5364223137,18135.1931413732,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,5357.90353527529,5211.11165759651,5504.69541295406,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,4623.94414688141,4403.75633036325,4770.73602456018,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,4584.4386887923,4458.83762882539,4710.03974875921,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3956.43338895774,3768.03179900738,4082.03444892465,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,11905.760582174,11579.5753607446,12231.9458036035,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,10274.8344750269,9785.55664288277,10601.0196964563,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,20134.0396229626,19582.4220990458,20685.6571468794,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,17375.9520033787,16548.5257175035,17927.5695272955,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,55930.911573387,42388.8887708224,69090.7277667456,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,20979.5529593702,20404.7706865107,21554.3352322296,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,18105.6415950729,17243.4681857837,18680.4238679324,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,17874.1019974718,17384.4005728835,18363.8034220601,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,15425.5948745305,14691.0427376481,15915.2962991187,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,2810.38150843924,2733.38475478337,2887.37826209511,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,2425.39774015989,2309.90260967609,2502.39449381576,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,4702.47213230884,4573.63727936887,4831.30698524881,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,4058.297867609,3865.04558819905,4187.13272054897,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,13377.5710590021,10137.7684304171,16526.4850491752,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,4949.46032195556,4813.85866929924,5085.06197461187,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,4271.45205867397,4068.0495796895,4407.05371133029,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,4161.33998177416,4047.33066720501,4275.34929634332,65,150,value,nation
2011,All genders,"All, All Origins",Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,3591.29340892839,3420.27943707466,3705.30272349754,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,10726.3156197054,10432.4439588915,11020.1872805192,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,9256.95731563616,8816.1498244154,9550.82897645,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,16129.7322116726,15687.8217401199,16571.6426832253,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,13920.1798539092,13257.3141465803,14362.0903254619,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,51169.3249958159,38732.0993604773,63286.5678174167,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,16255.6775767761,15810.3165472754,16701.0386062768,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,14028.8724292725,13360.8308850215,14474.2334587732,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1830.74783713656,933.12005539225,3076.12251219173,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,15021.6626938455,14610.1102912744,15433.2150964166,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,12963.9006809899,12346.5720771333,13375.453083561,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,1517.21662363975,1475.6490449099,1558.78420236961,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1309.37872999047,1247.02736189569,1350.94630872033,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,2236.82992885152,2175.54691710216,2298.11294060087,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,1930.41487010473,1838.4903524807,1991.69788185409,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,7329.96142883438,5547.12097067177,9067.72564001549,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,2253.50855220765,2191.76859187319,2315.2485125421,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,1944.80875053537,1852.19881003369,2006.54871086982,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,2090.45622603193,2033.18345271599,2147.72899934788,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,1804.09235945222,1718.1831994783,1861.36513276816,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,7454.343690276,7250.11509602186,7658.57228453014,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,6433.20071900532,6126.85782762412,6637.42931325945,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,11311.6760799752,11001.7671462773,11621.5850136732,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,9762.13141148547,9297.26801093856,10072.0403451834,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,35248.2894149783,26683.9164652712,43590.3132377536,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,11400.4382699067,11088.0974953887,11712.7790444247,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,9838.73439731671,9370.22323553974,10151.0751718347,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,10518.0778850767,10229.9113676774,10806.2444024761,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,9077.24529807991,8644.99552198088,9365.41181547927,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,1608.71241819755,1564.63810537022,1652.78673102488,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,1388.3408540609,1322.2293848199,1432.41516688823,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,2404.88792277532,2339.00058242531,2470.77526312533,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,2075.45122102527,1976.62021050026,2141.33856137528,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,7837.82521375178,5931.95251449133,9695.19529937713,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,2428.33020074913,2361.80060620806,2494.8597952902,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,2095.68222804377,1995.88783623217,2162.21182258484,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,2236.47437724325,2175.20110663384,2297.74764785265,65,150,value,nation
2011,All genders,"All, All Origins",Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,Deaths,absolute number,WHO,di_gee_white,United States,1930.10802419623,1838.19811828212,1991.38129480563,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee,United States,5769.77244926068,5611.69649174669,5927.84840677467,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,future threshold,di_gee_white,United States,4979.39266169072,4742.27872541974,5137.46861920472,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee,United States,8328.54200747124,8100.36277438983,8556.72124055264,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,NAAQS,di_gee_white,United States,7187.64584206422,6845.37699244212,7415.82507514562,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,burnett,United States,29038.6334996477,21965.8287936094,35939.0101279565,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee,United States,8331.99820871177,8103.72428518542,8560.27213223812,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,di_gee_white,United States,7190.62859108002,6848.21770579051,7418.90251460637,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,real,GBD,United States,1629.88091419515,1278.68378577965,2041.31182410102,65,150,value,nation
2011,All genders,"All, All Origins",Non metro,attributable,666,National Vital Statistics System,Deaths,absolute number,WHO,di_gee,United States,8008.47785449748,7789.06750231946,8227.88820667549,65,150,value,nation
