rural_urban_class,scenario,svi_bin,svi_bin1,svi_bin2,svi_bin3,svi_bin4,Region,Gender.Code,Ethnicity,Education,Year,min_age,max_age,value,mean_lower,mean_upper,agr_by,pm_metric
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,25,150,8.66809918329564,8.66445737408505,8.67174099250623,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,65,150,8.48368450553035,8.47920726732006,8.48816174374065,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,25,150,8.70673714029574,8.70375635139709,8.70971792919439,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,65,150,8.67620279078993,8.67303608612874,8.67936949545113,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,25,150,8.5684865200259,8.5653575667524,8.5716154732994,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,65,150,8.4864351034812,8.48257593572295,8.49029427123944,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,25,150,8.04013826593762,8.03278365963395,8.04749287224128,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,65,150,8.05415958011665,8.04237049180297,8.06594866843033,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2009,25,150,8.22454254557796,8.21386592900292,8.235219162153,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2009,25,150,8.01180324554914,8.00309644262733,8.02051004847095,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2009,25,150,7.9885625476132,7.97900849840862,7.99811659681779,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,25,150,9.15143644849645,9.14105398541418,9.16181891157873,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,65,150,9.16840729058187,9.15505021555109,9.18176436561265,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2009,25,150,9.1806098542236,9.17038576253207,9.19083394591514,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2009,25,150,9.13703184357444,9.12575934309356,9.14830434405532,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2009,25,150,9.07614278829766,9.06194075130609,9.09034482528923,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,666,2009,25,150,9.57628582390233,9.57102075897168,9.58155088883298,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,666,2009,65,150,9.57282002982732,9.56604867825478,9.57959138139987,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2009,25,150,9.57900572978764,9.57358046533606,9.58443099423921,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,High school graduate or lower,2009,25,150,9.56669159097713,9.56060721292839,9.57277596902586,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2009,25,150,9.58684763437415,9.58117266685492,9.59252260189339,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,25,150,9.05330661601257,9.04580583527532,9.06080739674982,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,65,150,9.01941891831568,9.0085742212146,9.03026361541676,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2009,25,150,8.96308841995685,8.95676231360352,8.96941452631019,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2009,25,150,9.13810819051356,9.12899960208614,9.14721677894099,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2009,25,150,8.92346040771071,8.91567358921703,8.9312472262044,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,666,2009,25,150,8.54394606613148,8.54102752994717,8.54686460231579,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,666,2009,65,150,8.53432806140498,8.5310446356941,8.53761148711585,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2009,25,150,8.56458447029024,8.56106199150948,8.568106949071,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,High school graduate or lower,2009,25,150,8.58837605257287,8.58545710722154,8.5912949979242,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2009,25,150,8.46057955751067,8.45751451719788,8.46364459782345,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2009,25,150,8.7656653288473,8.76259506525038,8.76873559244421,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2009,65,150,8.68645707338019,8.68303509377002,8.68987905299036,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,25,150,8.79903269659442,8.79457383354961,8.80349155963924,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,65,150,8.62501737414428,8.61972567114417,8.6303090771444,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,25,150,8.85537801992591,8.85258070797962,8.8581753318722,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,65,150,8.74515927336855,8.74214239296423,8.74817615377288,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,25,150,8.68739367088132,8.68407833653393,8.6907090052287,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,65,150,8.60833713007216,8.60402051650619,8.61265374363812,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,25,150,8.07414842571429,8.06701752982066,8.08127932160793,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,65,150,7.91552048805825,7.90592009246995,7.92512088364656,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2009,25,150,8.26039267058609,8.25065144916717,8.270133892005,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2009,25,150,8.06203992350248,8.05321914569672,8.07086070130824,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2009,25,150,8.01627787591537,8.00848274821526,8.02407300361548,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,25,150,9.06224638430254,9.04971993879099,9.07477282981409,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,65,150,8.62484250318668,8.6073030904407,8.64238191593267,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2009,25,150,9.31180636854091,9.29723830733669,9.32637442974512,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2009,25,150,8.86057854853759,8.84684029503816,8.87431680203702,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2009,25,150,8.81723211828196,8.80509156776171,8.82937266880221,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,666,2009,25,150,9.72258871097965,9.71811759151275,9.72705983044656,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,666,2009,65,150,9.79040524820409,9.78484743100832,9.79596306539986,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2009,25,150,9.62674791122524,9.62124416907092,9.63225165337955,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,High school graduate or lower,2009,25,150,9.75871959643821,9.75409949745448,9.76333969542193,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2009,25,150,9.71780826728726,9.71295650429381,9.7226600302807,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,25,150,9.31409172984421,9.30748718454492,9.3206962751435,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,65,150,9.14876134695114,9.14055560050479,9.15696709339749,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2009,25,150,9.0599570294399,9.05245294337142,9.06746111550839,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2009,25,150,9.44942143986715,9.44198094658618,9.45686193314811,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2009,25,150,9.09938108530723,9.09220115586075,9.10656101475371,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,666,2009,25,150,8.60244732298921,8.59939515405196,8.60549949192646,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,666,2009,65,150,8.59950541150056,8.59601875505057,8.60299206795054,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2009,25,150,8.67797926654576,8.67371352678586,8.68224500630565,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,High school graduate or lower,2009,25,150,8.60808749637076,8.60540269694728,8.61077229579424,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2009,25,150,8.52068400705434,8.51735570761338,8.5240123064953,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2009,25,150,9.59581856663535,9.59227057817409,9.59936655509661,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2009,65,150,9.46688005142441,9.46301841696621,9.47074168588261,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,25,150,9.83719707924621,9.83165667374245,9.84273748474997,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,65,150,9.58390201507559,9.57733896786465,9.59046506228654,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,25,150,9.70256007863809,9.69929861563591,9.70582154164028,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,65,150,9.52184523323317,9.51855826629442,9.52513220017193,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,25,150,9.56818615627522,9.56411766391884,9.57225464863159,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,65,150,9.4181533902346,9.41295783662823,9.42334894384097,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,25,150,7.70928400874345,7.70206038780143,7.71650762968547,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,65,150,7.53990336288729,7.53147524271425,7.54833148306034,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2009,25,150,8.21042568264335,8.19992871686354,8.22092264842316,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2009,25,150,7.64243129531559,7.63512608363206,7.64973650699912,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2009,25,150,7.65343113953183,7.64467918498096,7.6621830940827,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,25,150,10.9361637757891,10.92776671244,10.9445608391383,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,65,150,11.1890608848687,11.1797005098995,11.1984212598379,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2009,25,150,11.0055022923361,10.9950539052242,11.015950679448,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2009,25,150,10.8199344296302,10.8121588113622,10.8277100478982,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2009,25,150,10.9853614540048,10.9753664292873,10.9953564787223,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,666,2009,25,150,10.144204867585,10.1408286057359,10.1475811294341,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,666,2009,65,150,10.2094965161207,10.2057756615728,10.2132173706686,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2009,25,150,10.2796331707727,10.2750299659737,10.2842363755718,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,High school graduate or lower,2009,25,150,10.0490825754594,10.0457787696345,10.0523863812843,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2009,25,150,10.2574452454439,10.2535956233483,10.2612948675394,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,25,150,9.94429617597355,9.93792615852768,9.95066619341943,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,65,150,9.6874754006339,9.6798394132612,9.6951113880066,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2009,25,150,9.61609198487642,9.60794076150527,9.62424320824757,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2009,25,150,10.0585768284887,10.0518573437513,10.0652963132261,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2009,25,150,9.78114846613288,9.7741247471801,9.78817218508567,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,666,2009,25,150,9.2381221106916,9.23401489599856,9.24222932538463,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,666,2009,65,150,9.18861925448067,9.18401902793959,9.19321948102175,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2009,25,150,9.59380981187902,9.58763439097221,9.59998523278583,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,High school graduate or lower,2009,25,150,9.05316559158722,9.04984107284562,9.05649011032883,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2009,25,150,9.12777964248225,9.1232045763806,9.13235470858389,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",666,2009,25,150,8.85511271286853,8.85248371871673,8.85774170702033,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",666,2009,65,150,8.80395419538579,8.8009271250928,8.80698126567878,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,25,150,8.84222705241597,8.8388904330438,8.84556367178815,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,65,150,8.68294022432992,8.67875559813703,8.68712485052281,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,25,150,8.97589075695623,8.97331250579952,8.97846900811294,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,65,150,8.89520288491814,8.89242114044273,8.89798462939356,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,25,150,8.78514396137642,8.78233174160103,8.78795618115181,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,65,150,8.7222808788535,8.7185639926595,8.72599776504751,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,25,150,8.47197190807987,8.46585659271928,8.47808722344046,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,65,150,8.44108586893796,8.4313607125093,8.45081102536663,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2009,25,150,8.54682831549304,8.53832942867654,8.55532720230954,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2009,25,150,8.50577433817892,8.49782380815662,8.51372486820123,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2009,25,150,8.38690945865129,8.37970573744665,8.39411317985593,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,25,150,9.14035581928984,9.13142315703373,9.14928848154594,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,65,150,8.85045305847697,8.83770618617875,8.8631999307752,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2009,25,150,9.28731804167887,9.27783646908391,9.29679961427382,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2009,25,150,8.99997034848624,8.98966968805933,9.01027100891314,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2009,25,150,8.9580206648116,8.94812332893279,8.96791800069041,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,666,2009,25,150,9.69596654511691,9.69188289131298,9.70005019892085,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,666,2009,65,150,9.72856783761902,9.72331484551773,9.7338208297203,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2009,25,150,9.629929454929,9.62550457794404,9.63435433191396,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,High school graduate or lower,2009,25,150,9.73316141157592,9.72869386609674,9.73762895705509,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2009,25,150,9.68727442844191,9.68286136072983,9.691687496154,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,25,150,9.39691675893883,9.39135986891378,9.40247364896388,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,65,150,9.29668003052626,9.28932150242415,9.30403855862838,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2009,25,150,9.12671030882432,9.12104973944738,9.13237087820126,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2009,25,150,9.549671123464,9.54323762411149,9.55610462281651,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2009,25,150,9.1931746921828,9.1871738227279,9.19917556163769,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,666,2009,25,150,8.71890651513108,8.71631055061412,8.72150247964804,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,666,2009,65,150,8.73576434082636,8.73270234336811,8.73882633828461,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2009,25,150,8.73001939502551,8.72681780640414,8.73322098364688,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,High school graduate or lower,2009,25,150,8.76725898042936,8.76477963952196,8.76973832133676,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2009,25,150,8.64474492713163,8.64196227117153,8.64752758309174,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",666,2009,25,150,8.96989670959533,8.96667136154493,8.97312205764572,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",666,2009,65,150,8.83981059853348,8.83623407210615,8.8433871249608,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,25,150,9.07291738127222,9.06816510499136,9.07766965755309,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,65,150,8.82879860084439,8.82298886355792,8.83460833813086,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,25,150,9.05912105369167,9.05603600209085,9.0622061052925,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,65,150,8.91068980859719,8.90754970241737,8.913829914777,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,25,150,8.8690136004423,8.8654150255427,8.87261217534191,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,65,150,8.718145606106,8.7134695285068,8.7228216837052,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,25,150,7.84610354894457,7.83573686560447,7.85647023228467,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,65,150,7.72439117019147,7.71320178719215,7.73558055319079,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2009,25,150,8.04908670013479,8.03648395863579,8.0616894416338,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2009,25,150,7.84361589198305,7.83288593611147,7.85434584785464,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2009,25,150,7.76565620775537,7.75316592064333,7.77814649486741,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,25,150,9.62577038119026,9.61701643148014,9.63452433090038,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,65,150,9.63644913701868,9.62520183803045,9.64769643600692,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2009,25,150,9.65706011941329,9.6466787759155,9.66744146291107,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2009,25,150,9.6450574289805,9.63631776165419,9.65379709630681,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2009,25,150,9.51977068971,9.50850809908236,9.53103328033764,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,666,2009,25,150,10.0975045818514,10.0932942273603,10.1017149363425,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,666,2009,65,150,10.1857662195732,10.1808434726284,10.190688966518,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2009,25,150,10.0459388461902,10.0405005957699,10.0513770966106,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,High school graduate or lower,2009,25,150,10.1070813539557,10.1028699269406,10.1112927809709,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2009,25,150,10.1081548222283,10.1035657661546,10.112743878302,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,25,150,9.4758104844154,9.46812472742202,9.48349624140878,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,65,150,9.35566022139114,9.34691101046034,9.36440943232194,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2009,25,150,9.34228088792163,9.33449066381079,9.35007111203247,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2009,25,150,9.5704569580613,9.56190581775665,9.57900809836595,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2009,25,150,9.25984019214445,9.25165268170844,9.26802770258047,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,666,2009,25,150,8.67465335575168,8.67130192978999,8.67800478171337,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,666,2009,65,150,8.62476800266609,8.62092914026722,8.62860686506496,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2009,25,150,8.89174546751852,8.88686600804264,8.8966249269944,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,High school graduate or lower,2009,25,150,8.61955216771795,8.61661660957962,8.62248772585627,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2009,25,150,8.54487574379094,8.54118572121089,8.54856576637099,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",666,2009,25,150,9.56208773866425,9.55737464241525,9.56680083491324,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",666,2009,65,150,9.4016611807607,9.39705500945166,9.40626735206973,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,25,150,10.1410513138594,10.1321575421292,10.1499450855897,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,65,150,9.81421494124957,9.80496728098374,9.8234626015154,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,25,150,9.63860124345143,9.63449466582778,9.64270782107509,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,65,150,9.40036175790016,9.39640867980197,9.40431483599835,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,25,150,9.64445522265743,9.63885622418309,9.65005422113177,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,65,150,9.50170531183945,9.49528957166651,9.50812105201239,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,25,150,7.3835284733657,7.37619989897076,7.39085704776064,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2009,65,150,7.2439869866998,7.23466653825428,7.25330743514531,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2009,25,150,7.99333917180449,7.98113535132856,8.00554299228042,nation,mean
